1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,4
1,1,4,8
1,4,8,18
4,8,18,26
8,18,26,52
18,26,52,78
26,52,78,84
52,78,84,115
1,1,1,1
1,1,1,1
1,1,1,2
1,1,2,2
1,2,2,5
2,2,5,5
2,5,5,5
5,5,5,5
5,5,5,5
5,5,5,5
5,5,5,11
5,5,11,11
5,11,11,11
11,11,11,21
11,11,21,21
11,21,21,34
2,2,2,2
2,2,2,4
2,2,4,4
2,4,4,6
4,4,6,19
4,6,19,27
6,19,27,34
19,27,34,34
27,34,34,69
34,34,69,96
34,69,96,117
69,96,117,134
96,117,134,172
117,134,172,227
134,172,227,311
2,2,5,8
2,5,8,13
5,8,13,20
8,13,20,30
13,20,30,30
20,30,30,41
30,30,41,59
30,41,59,59
41,59,59,112
59,59,112,169
59,112,169,245
112,169,245,331
169,245,331,448
245,331,448,448
331,448,448,785
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,2
1,1,2,39
1,2,39,39
2,39,39,53
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,2
1,1,2,2
1,2,2,2
2,2,2,3
2,2,3,3
2,3,3,5
3,3,5,5
3,5,5,6
5,5,6,7
5,6,7,7
6,7,7,10
7,7,10,10
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,2
1,1,2,6
1,2,6,8
2,6,8,10
6,8,10,10
8,10,10,17
10,10,17,26
10,17,26,30
17,26,30,34
26,30,34,49
30,34,49,71
34,49,71,86
1,1,1,2
1,1,2,2
1,2,2,2
2,2,2,2
2,2,2,2
2,2,2,3
2,2,3,5
2,3,5,6
3,5,6,7
5,6,7,17
6,7,17,28
7,17,28,29
17,28,29,38
28,29,38,49
29,38,49,63
1,1,1,5
1,1,5,5
1,5,5,5
5,5,5,11
5,5,11,15
5,11,15,20
11,15,20,21
15,20,21,45
20,21,45,86
21,45,86,103
45,86,103,103
86,103,103,118
103,103,118,171
103,118,171,171
118,171,171,274
1,2,4,4
2,4,4,4
4,4,4,4
4,4,4,4
4,4,4,4
4,4,4,4
4,4,4,4
4,4,4,4
4,4,4,10
4,4,10,10
4,10,10,24
10,10,24,24
10,24,24,26
24,24,26,31
24,26,31,31
1,1,1,2
1,1,2,8
1,2,8,12
2,8,12,12
8,12,12,17
12,12,17,19
12,17,19,19
17,19,19,31
19,19,31,34
19,31,34,45
31,34,45,56
34,45,56,68
45,56,68,79
56,68,79,97
1,1,4,4
1,4,4,4
4,4,4,8
4,4,8,8
4,8,8,13
8,8,13,23
8,13,23,23
13,23,23,43
23,23,43,61
23,43,61,74
43,61,74,155
61,74,155,201
74,155,201,238
155,201,238,238
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,8
1,1,8,17
1,8,17,34
8,17,34,52
17,34,52,69
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,3
1,1,3,3
1,3,3,3
3,3,3,7
3,3,7,14
3,7,14,14
7,14,14,16
2,2,2,4
2,2,4,7
2,4,7,9
4,7,9,9
7,9,9,13
9,9,13,13
9,13,13,19
13,13,19,30
13,19,30,32
19,30,32,39
30,32,39,50
32,39,50,58
39,50,58,73
1,1,0,0
1,0,0,0
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,4
1,1,4,4
1,4,4,4
4,4,4,7
4,4,7,28
4,7,28,28
1,1,5,5
1,5,5,11
5,5,11,16
5,11,16,22
11,16,22,31
16,22,31,49
22,31,49,68
31,49,68,103
49,68,103,119
68,103,119,177
103,119,177,238
119,177,238,251
177,238,251,355
1,1,1,1
1,1,1,2
1,1,2,2
1,2,2,5
2,2,5,7
2,5,7,7
5,7,7,16
7,7,16,18
7,16,18,18
16,18,18,20
18,18,20,24
18,20,24,29
20,24,29,39
2,2,3,3
2,3,3,3
3,3,3,5
3,3,5,7
3,5,7,11
5,7,11,13
7,11,13,18
11,13,18,24
13,18,24,25
18,24,25,26
24,25,26,38
25,26,38,63
2,7,7,16
7,7,16,16
7,16,16,31
16,16,31,57
16,31,57,89
31,57,89,141
57,89,141,181
89,141,181,219
141,181,219,253
181,219,253,275
219,253,275,275
253,275,275,286
1,1,1,3
1,1,3,3
1,3,3,7
3,3,7,13
3,7,13,17
7,13,17,24
13,17,24,38
17,24,38,51
24,38,51,62
38,51,62,62
51,62,62,116
62,62,116,150
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,2,2
1,2,2,2
2,2,2,2
2,2,2,2
2,2,2,2
2,2,2,2
2,2,2,2
2,2,2,4
2,2,4,10
2,4,10,10
4,10,10,13
1,1,1,1
1,1,1,3
1,1,3,9
1,3,9,9
3,9,9,13
9,9,13,22
9,13,22,34
13,22,34,54
22,34,54,65
34,54,65,93
54,65,93,102
1,1,5,9
1,5,9,9
5,9,9,13
9,9,13,22
9,13,22,23
13,22,23,26
22,23,26,27
23,26,27,35
26,27,35,41
27,35,41,50
35,41,50,69
1,1,6,7
1,6,7,11
6,7,11,11
7,11,11,15
11,11,15,28
11,15,28,38
15,28,38,43
28,38,43,86
38,43,86,117
43,86,117,145
86,117,145,234
1,1,1,1
1,1,1,5
1,1,5,12
1,5,12,19
5,12,19,35
12,19,35,46
19,35,46,48
35,46,48,55
46,48,55,65
48,55,65,83
55,65,83,103
1,1,3,3
1,3,3,7
3,3,7,10
3,7,10,16
7,10,16,32
10,16,32,44
16,32,44,54
32,44,54,63
44,54,63,72
54,63,72,105
63,72,105,123
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
3,3,3,5
3,3,5,6
3,5,6,6
5,6,6,12
6,6,12,18
6,12,18,21
12,18,21,30
18,21,30,38
21,30,38,38
30,38,38,53
2,2,2,2
2,2,2,3
2,2,3,3
2,3,3,3
3,3,3,9
3,3,9,9
3,9,9,15
9,9,15,16
9,15,16,19
15,16,19,23
4,4,4,7
4,4,7,7
4,7,7,23
7,7,23,41
7,23,41,51
23,41,51,52
41,51,52,67
51,52,67,92
52,67,92,94
4,4,6,8
4,6,8,8
6,8,8,9
8,8,9,10
8,9,10,13
9,10,13,13
10,13,13,13
13,13,13,13
13,13,13,13
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,5
3,3,5,8
3,5,8,10
5,8,10,14
8,10,14,17
1,1,1,5
1,1,5,5
1,5,5,6
5,5,6,6
5,6,6,6
6,6,6,8
6,6,8,9
6,8,9,11
8,9,11,11
1,1,1,1
1,1,1,1
1,1,1,3
1,1,3,3
1,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,3
3,3,3,4
3,3,4,4
3,4,4,4
4,4,4,6
4,4,6,6
4,6,6,11
6,6,11,15
6,11,15,18
11,15,18,20
15,18,20,20
18,20,20,22
20,20,22,25
20,22,25,28
22,25,28,29
25,28,29,34
28,29,34,36
29,34,36,41
34,36,41,42
36,41,42,74
41,42,74,79
42,74,79,104
74,79,104,177
79,104,177,185
104,177,185,221
177,185,221,257
1,2,4,7
2,4,7,7
4,7,7,19
7,7,19,19
7,19,19,29
19,19,29,29
19,29,29,39
29,29,39,56
29,39,56,74
39,56,74,97
56,74,97,119
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,2
1,1,2,2
1,2,2,3
2,2,3,4
2,3,4,4
3,4,4,4
4,4,4,8
4,4,8,9
4,8,9,17
8,9,17,17
9,17,17,24
17,17,24,50
17,24,50,74
24,50,74,94
50,74,94,121
2,10,12,23
10,12,23,33
12,23,33,38
23,33,38,42
33,38,42,51
38,42,51,55
42,51,55,59
51,55,59,64
2,3,6,6
3,6,6,14
6,6,14,26
6,14,26,26
14,26,26,33
26,26,33,46
26,33,46,49
33,46,49,67
1,1,11,11
1,11,11,37
11,11,37,40
11,37,40,50
37,40,50,54
40,50,54,56
50,54,56,68
54,56,68,75
267,366,442,568
366,442,568,572
442,568,572,643
568,572,643,904
572,643,904,1076
643,904,1076,1014
904,1076,1014,1376
173,220,328,421
220,328,421,525
328,421,525,732
421,525,732,967
525,732,967,1706
732,967,1706,2495
967,1706,2495,5365
144,177,221,282
177,221,282,340
221,282,340,426
282,340,426,557
340,426,557,698
426,557,698,751
557,698,751,952
92,95,108,123
95,108,123,138
108,123,138,164
123,138,164,197
138,164,197,218
164,197,218,218
197,218,218,328
36,36,42,42
36,42,42,44
42,42,44,44
42,44,44,44
44,44,44,45
44,44,45,45
44,45,45,45
45,45,45,45
45,45,45,45
45,45,45,45
45,45,45,45
45,45,45,45
45,45,45,46
45,45,46,46
45,46,46,46
46,46,46,46
46,46,46,46
46,46,46,46
46,46,46,47
46,46,47,47
46,47,47,47
47,47,47,47
21,21,21,21
21,21,21,21
21,21,21,21
21,21,21,21
21,21,21,21
21,21,21,21
21,21,21,20
21,21,20,21
21,20,21,21
20,21,21,22
17,23,31,42
23,31,42,66
31,42,66,99
42,66,99,121
66,99,121,146
99,121,146,199
121,146,199,287
15,34,45,49
34,45,49,101
45,49,101,131
49,101,131,160
101,131,160,160
131,160,160,184
160,160,184,277
15,28,35,50
28,35,50,76
35,50,76,115
50,76,115,155
76,115,155,216
115,155,216,314
155,216,314,417
15,23,29,29
23,29,29,69
29,29,69,98
29,69,98,178
69,98,178,267
98,178,267,267
178,267,267,742
15,19,24,30
19,24,30,32
24,30,32,36
30,32,36,39
32,36,39,66
36,39,66,68
39,66,68,88
13,21,27,43
21,27,43,57
27,43,57,72
43,57,72,85
57,72,85,110
72,85,110,173
85,110,173,260
12,25,32,46
25,32,46,64
32,46,64,93
46,64,93,105
64,93,105,161
93,105,161,162
105,161,162,422
12,16,22,41
16,22,41,47
22,41,47,66
41,47,66,77
47,66,77,112
66,77,112,152
77,112,152,206
8,13,16,17
13,16,17,17
16,17,17,18
17,17,18,23
17,18,23,23
18,23,23,29
23,23,29,44
8,9,12,18
9,12,18,26
12,18,26,32
18,26,32,41
26,32,41,60
32,41,60,85
41,60,85,107
7,7,15,17
7,15,17,24
15,17,24,33
17,24,33,38
24,33,38,64
33,38,64,70
38,64,70,123
7,10,12,13
10,12,13,19
12,13,19,28
13,19,28,33
19,28,33,47
28,33,47,47
33,47,47,81
7,9,18,26
9,18,26,32
18,26,32,39
26,32,39,52
32,39,52,74
39,52,74,79
52,74,79,154
7,9,17,30
9,17,30,41
17,30,41,45
30,41,45,49
41,45,49,67
45,49,67,77
49,67,77,99
6,9,9,9
9,9,9,12
9,9,12,13
9,12,13,18
12,13,18,20
13,18,20,27
18,20,27,45
6,11,13,13
11,13,13,16
13,13,16,20
13,16,20,25
16,20,25,30
20,25,30,39
25,30,39,60
6,8,10,14
8,10,14,14
10,14,14,20
14,14,20,21
14,20,21,26
20,21,26,27
21,26,27,37
5,10,10,10
10,10,10,10
10,10,10,16
10,10,16,22
10,16,22,22
16,22,22,31
22,22,31,40
4,7,14,17
7,14,17,21
14,17,21,24
17,21,24,45
21,24,45,56
24,45,56,55
45,56,55,95
4,5,6,6
5,6,6,7
6,6,7,13
6,7,13,17
7,13,17,26
13,17,26,26
17,26,26,44
3,5,9,14
5,9,14,21
9,14,21,35
14,21,35,54
21,35,54,60
35,54,60,77
54,60,77,89
3,5,10,13
5,10,13,14
10,13,14,17
13,14,17,18
14,17,18,21
17,18,21,24
18,21,24,29
3,4,5,13
4,5,13,26
5,13,26,37
13,26,37,50
26,37,50,67
37,50,67,86
50,67,86,119
3,5,5,14
5,5,14,20
5,14,20,20
14,20,20,21
20,20,21,23
20,21,23,33
21,23,33,44
3,6,8,19
6,8,19,27
8,19,27,32
19,27,32,47
27,32,47,72
32,47,72,92
47,72,92,159
2,3,5,11
3,5,11,22
5,11,22,24
11,22,24,30
22,24,30,68
24,30,68,68
30,68,68,159
2,2,2,2
2,2,2,4
2,2,4,6
2,4,6,7
4,6,7,10
6,7,10,14
7,10,14,16
2,2,2,2
2,2,2,4
2,2,4,7
2,4,7,10
4,7,10,19
7,10,19,19
10,19,19,44
2,3,5,9
3,5,9,10
5,9,10,28
9,10,28,39
10,28,39,51
28,39,51,51
39,51,51,80
1,2,2,2
2,2,2,2
2,2,2,3
2,2,3,15
2,3,15,15
3,15,15,20
15,15,20,33
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,1
1,1,1,5
1,1,5,6
1,5,6,6
1,8,11,27
8,11,27,36
11,27,36,43
27,36,43,55
36,43,55,69
43,55,69,86
55,69,86,109
1,1,1,5
1,1,5,8
1,5,8,8
5,8,8,11
8,8,11,18
8,11,18,18
11,18,18,34
1,6,19,36
6,19,36,77
19,36,77,91
36,77,91,136
77,91,136,196
91,136,196,257
136,196,257,392
1,1,1,2
1,1,2,4
1,2,4,5
2,4,5,6
4,5,6,11
5,6,11,18
6,11,18,31
1,1,2,2
1,2,2,5
2,2,5,8
2,5,8,12
5,8,12,12
8,12,12,18
12,12,18,22
1,1,1,1
1,1,1,3
1,1,3,6
1,3,6,9
1,6,6,12
6,6,12,16
6,12,16,22
12,16,22,22
16,22,22,33
22,22,33,62
1,1,4,6
1,4,6,7
4,6,7,8
6,7,8,16
7,8,16,19
8,16,19,30
1,2,5,5
2,5,5,8
5,5,8,9
5,8,9,11
1,3,12,17
3,12,17,32
12,17,32,42
17,32,42,52
2,2,16,25
2,16,25,33
16,25,33,53
25,33,53,65
33,53,65,83
53,65,83,334
1,1,6,10
1,6,10,13
6,10,13,21
10,13,21,34
13,21,34,50
1,1,1,5
1,1,5,7
1,5,7,7
5,7,7,9
7,7,9,11
7,9,11,11
3,5,10,10
5,10,10,13
10,10,13,17
10,13,17,23
13,17,23,23
17,23,23,35
1,1,1,1
1,1,1,1
1,1,1,3
1,1,3,6
1,3,6,18
8,8,8,9
8,8,9,9
8,9,9,10
9,9,10,11
9,10,11,11
10,11,11,11
1,1,2,3
1,2,3,3
2,3,3,11
3,3,11,15
3,11,15,18
444,444,549,761
444,549,761,1058
549,761,1058,1423
761,1058,1423,3554
1058,1423,3554,3554
1423,3554,3554,4903
3554,3554,4903,5806
3554,4903,5806,7153
4903,5806,7153,11177
5806,7153,11177,13522
7153,11177,13522,16678
11177,13522,16678,19665
13522,16678,19665,22112
16678,19665,22112,24953
19665,22112,24953,27100
22112,24953,27100,29631
24953,27100,29631,31728
27100,29631,31728,33366
29631,31728,33366,33366
31728,33366,33366,48206
33366,33366,48206,54406
33366,48206,54406,56249
48206,54406,56249,58182
54406,56249,58182,59989
56249,58182,59989,61682
58182,59989,61682,62031
59989,61682,62031,62442
61682,62031,62442,62662
62031,62442,62662,64084
62442,62662,64084,64084
62662,64084,64084,64287
64084,64084,64287,64786
64084,64287,64786,65187
64287,64786,65187,65596
64786,65187,65596,65914
65187,65596,65914,66337
65596,65914,66337,66907
65914,66337,66907,67103
66337,66907,67103,67217
66907,67103,67217,67332
67103,67217,67332,67466
67217,67332,67466,67592
67332,67466,67592,67666
67466,67592,67666,67707
67592,67666,67707,67743
67666,67707,67743,67760
67707,67743,67760,67773
67743,67760,67773,67781
67760,67773,67781,67786
67773,67781,67786,67790
67781,67786,67790,67794
67786,67790,67794,67798
67790,67794,67798,67799
67794,67798,67799,67800
67798,67799,67800,67800
2,5,18,28
5,18,28,43
18,28,43,61
28,43,61,95
43,61,95,139
61,95,139,245
95,139,245,388
139,245,388,593
245,388,593,978
388,593,978,1501
593,978,1501,2336
978,1501,2336,2922
1501,2336,2922,3513
2336,2922,3513,4747
2922,3513,4747,5823
3513,4747,5823,6566
4747,5823,6566,7161
5823,6566,7161,8042
6566,7161,8042,9000
7161,8042,9000,10075
8042,9000,10075,11364
9000,10075,11364,12729
10075,11364,12729,13938
11364,12729,13938,14991
12729,13938,14991,16169
13938,14991,16169,17361
14991,16169,17361,18407
1,1,2,2
1,2,2,3
2,2,3,4
2,3,4,4
3,4,4,4
4,4,4,4
4,4,4,11
4,4,11,12
4,11,12,15
11,12,15,15
12,15,15,16
15,15,16,19
15,16,19,23
16,19,23,24
19,23,24,24
23,24,24,25
24,24,25,27
24,25,27,28
25,27,28,28
27,28,28,28
28,28,28,28
28,28,28,28
28,28,28,29
28,28,29,30
28,29,30,31
29,30,31,31
30,31,31,104
31,31,104,204
31,104,204,433
104,204,433,602
204,433,602,833
433,602,833,977
602,833,977,1261
833,977,1261,1766
977,1261,1766,2337
1261,1766,2337,3150
1766,2337,3150,3736
2337,3150,3736,4335
3150,3736,4335,5186
3736,4335,5186,5621
4335,5186,5621,6088
5186,5621,6088,6593
5621,6088,6593,7041
6088,6593,7041,7314
6593,7041,7314,7478
7041,7314,7478,7513
7314,7478,7513,7755
7478,7513,7755,7869
7513,7755,7869,7979
7755,7869,7979,8086
7869,7979,8086,8162
7979,8086,8162,8236
8086,8162,8236,8320
8162,8236,8320,8413
8236,8320,8413,8565
2,3,3,3
3,3,3,4
3,3,4,5
3,4,5,5
4,5,5,5
5,5,5,6
5,5,6,6
5,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,6
6,6,6,11
6,6,11,11
6,11,11,11
11,11,11,11
11,11,11,11
11,11,11,11
11,11,11,11
11,11,11,12
11,11,12,12
11,12,12,12
12,12,12,12
12,12,12,12
12,12,12,12
12,12,12,12
12,12,12,12
12,12,12,12
12,12,12,12
12,12,12,14
12,12,14,18
12,14,18,38
14,18,38,57
18,38,57,100
38,57,100,130
57,100,130,191
100,130,191,204
130,191,204,285
191,204,285,377
204,285,377,653
285,377,653,949
377,653,949,1126
653,949,1126,1209
949,1126,1209,1784
1126,1209,1784,2281
1209,1784,2281,2281
1784,2281,2281,3661
2281,2281,3661,4469
2281,3661,4469,4499
3661,4469,4499,6633
4469,4499,6633,7652
4499,6633,7652,9043
6633,7652,9043,10871
26,32,53,78
32,53,78,111
53,78,111,151
78,111,151,207
111,151,207,277
151,207,277,354
207,277,354,436
277,354,436,535
354,436,535,632
436,535,632,725
535,632,725,813
632,725,813,895
725,813,895,970
813,895,970,1034
895,970,1034,1095
970,1034,1095,1131
1034,1095,1131,1159
1095,1131,1159,1177
1131,1159,1177,1219
1159,1177,1219,1241
1177,1219,1241,1261
1219,1241,1261,1294
1241,1261,1294,1316
1261,1294,1316,1322
1294,1316,1322,1328
1316,1322,1328,1331
1322,1328,1331,1332
1328,1331,1332,1333
1331,1332,1333,1339
1332,1333,1339,1342
1333,1339,1342,1345
1339,1342,1345,1347
1342,1345,1347,1347
1345,1347,1347,1347
1347,1347,1347,1348
1347,1347,1348,1349
1347,1348,1349,1349
1348,1349,1349,1350
1349,1349,1350,1350
1349,1350,1350,1350
1350,1350,1350,1351
1350,1350,1351,1352
1350,1351,1352,1352
1351,1352,1352,1352
1352,1352,1352,1352
1352,1352,1352,1353
1352,1352,1353,1356
1352,1353,1356,1356
1353,1356,1356,1356
1356,1356,1356,1356
1356,1356,1356,1360
1356,1356,1360,1361
1356,1360,1361,1364
1360,1361,1364,1370
1361,1364,1370,1378
5,5,9,32
5,9,32,83
9,32,83,128
32,83,128,168
83,128,168,206
128,168,206,278
168,206,278,352
206,278,352,422
278,352,422,493
352,422,493,566
422,493,566,675
493,566,675,764
566,675,764,851
675,764,851,914
764,851,914,981
851,914,981,1033
914,981,1033,1073
981,1033,1073,1105
1033,1073,1105,1135
1073,1105,1135,1169
1105,1135,1169,1184
1135,1169,1184,1212
1169,1184,1212,1231
1184,1212,1231,1246
1212,1231,1246,1257
1231,1246,1257,1262
1246,1257,1262,1265
1257,1262,1265,1267
1262,1265,1267,1270
1265,1267,1270,1271
1267,1270,1271,1271
1270,1271,1271,1271
1271,1271,1271,1271
1271,1271,1271,1272
1271,1271,1272,1272
1271,1272,1272,1272
1272,1272,1272,1272
1272,1272,1272,1272
1272,1272,1272,1272
1272,1272,1272,1272
1272,1272,1272,1272
1272,1272,1272,1272
1272,1272,1272,1272
1272,1272,1272,1272
1272,1272,1272,1272
1272,1272,1272,1272
1272,1272,1272,1273
1272,1272,1273,1273
1272,1273,1273,1273
1273,1273,1273,1273
1273,1273,1273,1273
1273,1273,1273,1273
1273,1273,1273,1273
1273,1273,1273,1273
1273,1273,1273,1273
10,27,43,62
27,43,62,104
43,62,104,128
62,104,128,173
104,128,173,296
128,173,296,428
173,296,428,538
296,428,538,599
428,538,599,661
538,599,661,724
599,661,724,829
661,724,829,895
724,829,895,954
829,895,954,1006
895,954,1006,1048
954,1006,1048,1075
1006,1048,1075,1092
1048,1075,1092,1117
1075,1092,1117,1131
1092,1117,1131,1145
1117,1131,1145,1155
1131,1145,1155,1162
1145,1155,1162,1167
1155,1162,1167,1171
1162,1167,1171,1172
1167,1171,1172,1174
1171,1172,1174,1175
1172,1174,1175,1203
1174,1175,1203,1205
1175,1203,1205,1205
1203,1205,1205,1205
1205,1205,1205,1205
1205,1205,1205,1205
1205,1205,1205,1205
1205,1205,1205,1205
1205,1205,1205,1205
1205,1205,1205,1205
1205,1205,1205,1206
1205,1205,1206,1213
1205,1206,1213,1213
1206,1213,1213,1215
1213,1213,1215,1215
1213,1215,1215,1215
1215,1215,1215,1215
1215,1215,1215,1215
1215,1215,1215,1215
1215,1215,1215,1215
1215,1215,1215,1215
1215,1215,1215,1215
1215,1215,1215,1227
1215,1215,1227,1231
1215,1227,1231,1231
1227,1231,1231,1232
1231,1231,1232,1232
1231,1232,1232,1233
4,9,24,43
9,24,43,69
24,43,69,100
43,69,100,143
69,100,143,221
100,143,221,277
143,221,277,332
221,277,332,389
277,332,389,463
332,389,463,521
389,463,521,593
463,521,593,661
521,593,661,711
593,661,711,772
661,711,772,803
711,772,803,838
772,803,838,879
803,838,879,912
838,879,912,946
879,912,946,968
912,946,968,988
946,968,988,1001
968,988,1001,1004
988,1001,1004,1006
1001,1004,1006,1007
1004,1006,1007,1008
1006,1007,1008,1010
1007,1008,1010,1011
1008,1010,1011,1013
1010,1011,1013,1016
1011,1013,1016,1016
1013,1016,1016,1016
1016,1016,1016,1016
1016,1016,1016,1017
1016,1016,1017,1017
1016,1017,1017,1018
1017,1017,1018,1018
1017,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1018,1018,1018,1018
1,9,15,39
9,15,39,60
15,39,60,70
39,60,70,106
60,70,106,152
70,106,152,200
106,152,200,237
152,200,237,297
200,237,297,340
237,297,340,408
297,340,408,480
340,408,480,530
408,480,530,591
480,530,591,665
530,591,665,733
591,665,733,779
665,733,779,830
733,779,830,860
779,830,860,889
830,860,889,910
860,889,910,934
889,910,934,950
910,934,950,962
934,950,962,973
950,962,973,982
962,973,982,986
973,982,986,987
982,986,987,988
986,987,988,989
987,988,989,989
988,989,989,989
989,989,989,989
989,989,989,989
989,989,989,989
989,989,989,990
989,989,990,990
989,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
990,990,990,990
2,7,18,18
7,18,18,36
18,18,36,72
18,36,72,109
36,72,109,109
72,109,109,162
109,109,162,240
109,162,240,286
162,240,286,333
240,286,333,391
286,333,391,476
333,391,476,548
391,476,548,600
476,548,600,661
548,600,661,698
600,661,698,740
661,698,740,771
698,740,771,804
740,771,804,844
771,804,844,872
804,844,872,900
844,872,900,913
872,900,913,925
900,913,925,930
913,925,930,933
925,930,933,934
930,933,934,934
933,934,934,934
934,934,934,934
934,934,934,934
934,934,934,934
934,934,934,934
934,934,934,934
934,934,934,934
934,934,934,935
934,934,935,935
934,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
935,935,935,935
2,6,15,27
6,15,27,46
15,27,46,75
27,46,75,95
46,75,95,130
75,95,130,158
95,130,158,184
130,158,184,206
158,184,206,230
184,206,230,259
206,230,259,275
230,259,275,307
259,275,307,347
275,307,347,386
307,347,386,416
347,386,416,444
386,416,444,466
416,444,466,487
444,466,487,497
466,487,497,509
487,497,509,523
497,509,523,532
509,523,532,537
523,532,537,541
532,537,541,543
537,541,543,544
541,543,544,546
543,544,546,749
544,546,749,750
546,749,750,754
749,750,754,755
750,754,755,756
754,755,756,756
755,756,756,756
756,756,756,756
756,756,756,756
756,756,756,758
756,756,758,758
756,758,758,758
758,758,758,758
758,758,758,758
758,758,758,758
758,758,758,758
758,758,758,758
758,758,758,758
758,758,758,758
758,758,758,760
758,758,760,760
758,760,760,760
760,760,760,760
760,760,760,760
760,760,760,760
760,760,760,761
760,760,761,761
760,761,761,761
61,61,64,135
61,64,135,135
64,135,135,175
135,135,175,175
135,175,175,218
175,175,218,285
175,218,285,355
218,285,355,454
285,355,454,542
355,454,542,621
454,542,621,634
542,621,634,634
621,634,634,634
634,634,634,691
634,634,691,691
634,691,691,691
691,691,691,705
691,691,705,705
691,705,705,705
705,705,705,705
705,705,705,705
705,705,705,705
705,705,705,706
705,705,706,706
705,706,706,706
706,706,706,696
706,706,696,696
706,696,696,696
696,696,696,696
696,696,696,696
696,696,696,696
696,696,696,696
696,696,696,696
696,696,696,696
696,696,696,696
696,696,696,696
696,696,696,696
696,696,696,712
696,696,712,712
1,5,9,18
5,9,18,33
9,18,33,47
18,33,47,70
33,47,70,99
47,70,99,129
70,99,129,168
99,129,168,202
129,168,202,236
168,202,236,271
202,236,271,308
236,271,308,341
271,308,341,373
308,341,373,408
341,373,408,439
373,408,439,468
408,439,468,492
439,468,492,515
468,492,515,543
492,515,543,570
515,543,570,593
543,570,593,604
570,593,604,617
593,604,617,626
604,617,626,629
617,626,629,631
626,629,631,631
629,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
631,631,631,631
6,9,27,57
9,27,57,75
27,57,75,110
57,75,110,132
75,110,132,147
110,132,147,182
132,147,182,211
147,182,211,247
182,211,247,300
211,247,300,337
247,300,337,366
300,337,366,389
337,366,389,411
366,389,411,426
389,411,426,428
411,426,428,468
426,428,468,486
